leaning,leaning:N
leanings,leaning:Npl
leanly,leanly:Adv
leanness,leanness:N
leannesses,leanness:Npl
leans,lean:Npl
leans,lean:V3sg
leant,lean:Vpp
leant,lean:Vpt
leap,leap:N
leap,leap:V
leaped,leap:Vpp
leaped,leap:Vpt
leaper,leaper:N
leapers,leaper:Npl
leapfrog,leapfrog:N
leapfrog,leapfrog:V
leapfrogged,leapfrog:Vpp
leapfrogged,leapfrog:Vpt
leapfrogging,leapfrog:Ving
leapfrogs,leapfrog:Npl
leapfrogs,leapfrog:V3sg
leaping,leap:Ving
leaps,leap:Npl
leaps,leap:V3sg
leapt,leap:Vpp
leapt,leap:Vpt
learn,learn:V
learnable,learnable:A
learned,learn:Vpp
learned,learn:Vpt
learned,learned:A
learnedly,learnedly:Adv
learnedness,learnedness:N
learnednesses,learnedness:Npl
learner,learner:N
learners,learner:Npl
learning-disabled,learning-disabled:A
learning,learn:Ving
learning,learning:N
learnings,learning:Npl
learns,learn:V3sg
learnt,learn:Vpp
learnt,learn:Vpt
leary,leary:A
leas,lea:Npl
leasable,leasable:A
lease-back,lease-back:N
lease-backs,lease-back:Npl
lease,lease:N
lease,lease:V
leaseback,leaseback:N
leased,lease:Vpp
leased,lease:Vpt
leasehold,leasehold:A
leasehold,leasehold:N
leaseholder,leasehold:Acomp
leaseholder,leaseholder:N
leaseholders,leaseholder:Npl
leaseholds,leasehold:Npl
leaser,leaser:N
leasers,leaser:Npl
leases,lease:Npl
leases,lease:V3sg
leash,leash:N
leash,leash:V
leashed,leash:Vpp
leashed,leash:Vpt
leashes,leash:Npl
leashes,leash:V3sg
leashing,leash:Ving
leasing,lease:Ving
leasing,leasing:N
leasings,leasing:Npl
least,least:A
least,least:Adv
least,least:N
least,little:Asup
leasts,least:Npl
leastways,leastways:Adv
leastwise,leastwise:Adv
leather,leather:A
leather,leather:N
leather,leather:V
leatherback,leatherback:N
leatherbacks,leatherback:Npl
leathered,leather:Vpp
leathered,leather:Vpt
leatherette,leatherette:N
leatherettes,leatherette:Npl
leatheriness,leatheriness:N
leatherinesses,leatheriness:Npl
leathering,leather:Ving
leathern,leathern:A
leatherneck,leatherneck:N
leathernecks,leatherneck:Npl
leathers,leather:Npl
leathers,leather:V3sg
leatherwood,leatherwood:N
leatherwoods,leatherwood:Npl
leathery,leathery:A
leave-taking,leave-taking:N
leave-takings,leave-taking:Npl
leave,leave:N
leave,leave:V
leaved,leave:Vpp
leaved,leave:Vpt
leaved,leaved:A
leaven,leaven:N
leaven,leaven:V
leavened,leaven:Vpp
leavened,leaven:Vpt
leavening,leaven:Ving
leavening,leavening:N
leavenings,leavening:Npl
leavens,leaven:Npl
leavens,leaven:V3sg
leaver,leaver:N
leavers,leaver:Npl
leaves,leaf:Npl
leaves,leave:Npl
leaves,leave:V3sg
leaving,leave:Ving
leavings,leavings:Npl
leavy,leavy:A
lebensraum,lebensraum:N
lech,lech:N
lech,lech:V
leched,lech:Vpp
leched,lech:Vpt
lecher,lecher:N
lecheries,lechery:Npl
lecherous,lecherous:A
lecherously,lecherously:Adv
lecherousness,lecherousness:N
lecherousnesses,lecherousness:Npl
lechers,lecher:Npl
lechery,lechery:N
leches,lech:V3sg
leching,lech:Ving
lechs,lech:Npl
lecithin,lecithin:N
lecithinase,lecithinase:N
lecithinases,lecithinase:Npl
lecithins,lecithin:Npl
lectern,lectern:N
lecterns,lectern:Npl
lectin,lectin:N
lectins,lectin:Npl
lection,lection:N
lectionaries,lectionary:Npl
lectionary,lectionary:N
lections,lection:Npl
lector,lector:N
lectors,lector:Npl
lecture,lecture:N
lecture,lecture:V
lectured,lecture:Vpp
lectured,lecture:Vpt
lecturer,lecturer:N
lecturers,lecturer:Npl
lectures,lecture:Npl
lectures,lecture:V3sg
lectureship,lectureship:N
lectureships,lectureship:Npl
lecturing,lecture:Ving
lecythis,lecythis:A
led,lead:Vpp
led,lead:Vpt
lederhosen,lederhosen:N
lederhosens,lederhosen:Npl
ledge,ledge:N
ledger,ledger:N
ledgers,ledger:Npl
ledges,ledge:Npl
ledgy,ledgy:A
lee,lee:A
lee,lee:N
leeboard,leeboard:N
leeboards,leeboard:Npl
leech,leech:N
leech,leech:V
leeched,leech:Vpp
leeched,leech:Vpt
leeches,leech:Npl
leeches,leech:V3sg
leeching,leech:Ving
leek,leek:N
leeks,leek:Npl
leer,lee:Acomp
leer,leer:N
leer,leer:V
leered,leer:Vpp
leered,leer:Vpt
leering,leer:Ving
leeringly,leeringly:Adv
leers,leer:Npl
leers,leer:V3sg
leery,leery:A
lees,lee:Npl
lees,lees:Npl
leet,leet:N
leets,leet:Npl
leeward,leeward:A
leeward,leeward:Adv
leeward,leeward:N
leewards,leeward:Npl
leeway,leeway:N
leeways,leeway:Npl
left-brain,left-brain:A
left-brained,left-brained:A
left-hand,left-hand:A
left-handed,left-handed:A
left-handed,left-handed:Adv
left-handedly,left-handedly:Adv
left-handedness,left-handedness:N
left-handednesses,left-handedness:Npl
left-hander,left-hander:N
left-handers,left-hander:Npl
left-wing,left-wing:A
left-winger,left-winger:N
left-wingers,left-winger:Npl
left,leave:Vpp
left,leave:Vpt
left,left:A
left,left:Adv
left,left:N
lefties,lefty:Npl
leftish,leftish:A
leftism,leftism:N
leftisms,leftism:Npl
leftist,leftist:A
leftist,leftist:N
leftists,leftist:Npl
leftmost,leftmost:A
leftover,leftover:A
leftover,leftover:N
leftovers,leftover:Npl
lefts,left:Npl
leftward,leftward:A
leftward,leftward:Adv
leftwards,leftwards:A
lefty,lefty:N
leg-of-mutton,leg-of-mutton:A
leg,leg:N
leg,leg:V
legacies,legacy:Npl
legacy,legacy:N
legal-size,legal-size:A
legal-sized,legal-sized:A
legal,legal:A
legal,legal:N
legal,legal:Npl
legalese,legalese:N
legaleses,legalese:Npl
legalism,legalism:N
legalisms,legalism:Npl
legalist,legalist:N
legalistic,legalistic:A
legalistically,legalistically:Adv
legalists,legalist:Npl
legalities,legality:Npl
legality,legality:N
legalization,legalization:N
legalizations,legalization:Npl
legalize,legalize:V
legalized,legalize:Vpp
legalized,legalize:Vpt
legalizes,legalize:V3sg
legalizing,legalize:Ving
legally,legally:Adv
legals,legal:Npl
legate,legate:N
legatee,legatee:N
legatees,legatee:Npl
legates,legate:Npl
legateship,legateship:N
legateships,legateship:Npl
legatine,legatine:A
legation,legation:N
legations,legation:Npl
legato,legato:A
legato,legato:Adv
legator,legator:N
legators,legator:Npl
legend,legend:N
legendarily,legendarily:Adv
legendary,legendary:A
legendries,legendry:Npl
legendry,legendry:N
legends,legend:Npl
legerdemain,legerdemain:N
legerdemains,legerdemain:Npl
leges,lex:Npl
legged,leg:Vpp
legged,leg:Vpt
leggier,leggy:Acomp
leggiero,leggiero:A
leggiero,leggiero:Adv
leggiest,leggy:Asup
legginess,legginess:N
legginesses,legginess:Npl
legging,leg:Ving
legging,legging:N
leggings,legging:Npl
leggy,leggy:A
leghorn,leghorn:N
leghorns,leghorn:Npl
legibilities,legibility:Npl
legibility,legibility:N
legible,legible:A
legibly,legibly:Adv
legion,legion:A
legion,legion:N
legionaries,legionary:Npl
legionary,legionary:A
legionary,legionary:N
legionnaire,legionnaire:N
legionnaires,legionnaire:Npl
legions,legion:Npl
legislate,legislate:V
legislated,legislate:Vpp
legislated,legislate:Vpt
legislates,legislate:V3sg
legislating,legislate:Ving
legislation,legislation:N
legislations,legislation:Npl
legislative,legislative:A
legislative,legislative:N
legislatively,legislatively:Adv
legislatives,legislative:Npl
legislator,legislator:N
legislators,legislator:Npl
legislature,legislature:N
legislatures,legislature:Npl
legist,legist:N
legists,legist:Npl
legit,legit:A
legitimacies,legitimacy:Npl
legitimacy,legitimacy:N
legitimate,legitimate:A
legitimate,legitimate:V
legitimated,legitimate:Vpp
legitimated,legitimate:Vpt
legitimately,legitimately:Adv
legitimates,legitimate:V3sg
legitimating,legitimate:Ving
legitimation,legitimation:N
legitimations,legitimation:Npl
legitimatize,legitimatize:V
legitimatized,legitimatize:Vpp
legitimatized,legitimatize:Vpt
legitimatizes,legitimatize:V3sg
legitimatizing,legitimatize:Ving
legitimism,legitimism:N
legitimisms,legitimism:Npl
legitimist,legitimist:N
legitimists,legitimist:Npl
legitimization,legitimization:N
legitimizations,legitimization:Npl
legitimize,legitimize:V
legitimized,legitimize:Vpp
legitimized,legitimize:Vpt
legitimizes,legitimize:V3sg
legitimizing,legitimize:Ving
legless,legless:A
legman,legman:N
legmen,legman:Npl
legong,legong:N
legongs,legong:Npl
legroom,legroom:N
legrooms,legroom:Npl
legs,leg:Npl
legs,leg:V3sg
legume,legume:N
legumes,legume:Npl
leguminous,leguminous:A
legwork,legwork:N
legworks,legwork:Npl
lehua,lehua:N
lehuas,lehua:Npl
lei,lei:N
lei,leu:Npl
leis,lei:Npl
leishmaniasis,leishmaniasis:N
leishmaniasises,leishmaniasis:Npl
leister,leister:N
leister,leister:V
leistered,leister:Vpp
leistered,leister:Vpt
leistering,leister:Ving
leisters,leister:Npl
leisters,leister:V3sg
leisure,leisure:A
leisure,leisure:N
leisured,leisured:A
leisurely,leisurely:A
leisurely,leisurely:Adv
leisures,leisure:Npl
leitmotif,leitmotif:N
leitmotifs,leitmotif:Npl
leitmotiv,leitmotiv:N
leitmotivs,leitmotiv:Npl
lek,lek:N
leks,lek:Npl
lekvar,lekvar:N
lekvars,lekvar:Npl
leman,leman:N
lemans,leman:Npl
lemma,lemma:N
lemmas,lemma:Npl
lemmata,lemma:Npl
lemming,lemming:N
lemming,lemming:Npl
lemmings,lemming:Npl
lemnisci,lemniscus:Npl
lemniscus,lemniscus:N
lemon,lemon:A
lemon,lemon:N
lemonade,lemonade:N
lemonades,lemonade:Npl
lemons,lemon:Npl
lemony,lemony:A
lempira,lempira:N
lempiras,lempira:Npl
lemur,lemur:N
lemures,lemures:Npl
lemurine,lemurine:A
lemuroid,lemuroid:A
lemuroid,lemuroid:N
lemuroids,lemuroid:Npl
lemurs,lemur:Npl
lend-lease,lend-lease:N
lend-lease,lend-lease:V
lend-leased,lend-lease:Vpp
lend-leased,lend-lease:Vpt
lend-leases,lend-lease:Npl
lend-leases,lend-lease:V3sg
lend-leasing,lend-lease:Ving
lend,lend:V
lendable,lendable:A
lender,lender:N
lenders,lender:Npl
lending,lend:Ving
lends,lend:V3sg
length,length:N
lengthen,lengthen:V
lengthened,lengthen:Vpp
lengthened,lengthen:Vpt
lengthener,lengthener:N
lengtheners,lengthener:Npl
lengthening,lengthen:Ving
lengthens,lengthen:V3sg
lengthier,lengthy:Acomp
lengthiest,lengthy:Asup
lengthily,lengthily:Adv
lengthiness,lengthiness:N
lengthinesses,lengthiness:Npl
lengths,length:Npl
lengthways,lengthways:A
lengthwise,lengthwise:A
lengthwise,lengthwise:Adv
lengthy,lengthy:A
lenience,lenience:N
leniences,lenience:Npl
leniencies,leniency:Npl
leniency,leniency:N
lenient,lenient:A
leniently,leniently:Adv
lenis,lenis:A
lenis,lenis:N
lenises,lenis:Npl
lenities,lenity:Npl
lenitive,lenitive:A
lenitive,lenitive:N
lenitives,lenitive:Npl
lenity,lenity:N
leno,leno:N
lenos,leno:Npl
lens,lens:N
lens,lens:V
lensed,lens:Vpp
lensed,lens:Vpt
lenses,lens:Npl
lenses,lens:V3sg
lensing,lens:Ving
lent,lend:Vpp
lent,lend:Vpt
lentamente,lentamente:Adv
lentando,lentando:A
lentando,lentando:Adv
lenten,lenten:A
lentic,lentic:A
lenticel,lenticel:N
lenticellate,lenticellate:A
lenticels,lenticel:Npl
lenticular,lenticular:A
lenticulate,lenticulate:V
lenticulated,lenticulate:Vpp
lenticulated,lenticulate:Vpt
lenticulates,lenticulate:V3sg
lenticulating,lenticulate:Ving
lenticulation,lenticulation:N
lenticulations,lenticulation:Npl
lenticule,lenticule:N
lenticules,lenticule:Npl
lentigines,lentigo:Npl
lentiginose,lentiginose:A
lentiginous,lentiginous:A
lentigo,lentigo:N
lentil,lentil:N
lentils,lentil:Npl
lentissimo,lentissimo:A
lentissimo,lentissimo:Adv
lentivirus,lentivirus:N
lentiviruses,lentivirus:Npl
lento,lento:A
lento,lento:Adv
lentoid,lentoid:A
leone,leone:N
leones,leone:Npl
leonine,leonine:A
leopard,leopard:N
leopard,leopard:Npl
leopardess,leopardess:N
leopardesses,leopardess:Npl
leopards,leopard:Npl
leotard,leotard:N
leotards,leotard:Npl
leper,leper:N
lepers,leper:Npl
lepidolite,lepidolite:N
lepidolites,lepidolite:Npl
lepidopteran,lepidopteran:N
lepidopterans,lepidopteran:Npl
lepidopterist,lepidopterist:N
lepidopterists,lepidopterist:Npl
lepidopterologies,lepidopterology:Npl
lepidopterology,lepidopterology:N
lepidopterous,lepidopterous:A
lepidosiren,lepidosiren:N
lepidosirens,lepidosiren:Npl
lepidote,lepidote:A
leporid,leporid:A
leporid,leporid:N
leporidae,leporid:Npl
leporine,leporine:A
leprechaun,leprechaun:N
leprechauns,leprechaun:Npl
leprosaria,leprosarium:Npl
leprosarium,leprosarium:N
leprosariums,leprosarium:Npl
leprose,leprose:A
leprosies,leprosy:Npl
leprosy,leprosy:N
leprous,leprous:A
lept,leap:Vpp
lept,leap:Vpt
lepta,lepton:Npl
leptocephali,leptocephalus:Npl
leptocephalus,leptocephalus:N
leptodactylous,leptodactylous:A
lepton,lepton:N
leptonic,leptonic:A
leptons,lepton:Npl
leptophos,leptophos:N
leptophoses,leptophos:Npl
leptospiral,leptospiral:A
leptospirosis,leptospirosis:N
leptospirosises,leptospirosis:Npl
lesbian,lesbian:A
lesbian,lesbian:N
lesbianism,lesbianism:N
lesbianisms,lesbianism:Npl
lesbians,lesbian:Npl
lesion,lesion:N
lesions,lesion:Npl
lespedeza,lespedeza:N
lespedezas,lespedeza:Npl
less,less:A
less,less:Adv
less,less:Prep
less,little:Acomp
lessee,lessee:N
lessees,lessee:Npl
lessen,lessen:V
lessened,lessen:Vpp
lessened,lessen:Vpt
lessening,lessen:Ving
lessens,lessen:V3sg
lesser,lesser:A
lesser,lesser:Adv
lesser,little:Acomp
lesson,lesson:N
lesson,lesson:V
lessoned,lesson:Vpp
lessoned,lesson:Vpt
lessoning,lesson:Ving
lessons,lesson:Npl
lessons,lesson:V3sg
lessor,lessor:N
lessors,lessor:Npl
lest,l:Asup
lest,lest:C
let,let:N
let,let:V
let,let:Vpp
let,let:Vpt
letch,letch:N
letch,letch:V
letched,letch:Vpp
letched,letch:Vpt
letches,letch:V3sg
letching,letch:Ving
letchs,letch:Npl
letdown,letdown:N
letdowns,letdown:Npl
lethal,lethal:A
lethalities,lethality:Npl
lethality,lethality:N
lethally,lethally:Adv
lethargic,lethargic:A
lethargically,lethargically:Adv
lethargies,lethargy:Npl
lethargize,lethargize:V
lethargized,lethargize:Vpp
lethargized,lethargize:Vpt
lethargizes,lethargize:V3sg
lethargizing,lethargize:Ving
lethargy,lethargy:N
lets,let:Npl
lets,let:V3sg
letted,let:Vpp
letted,let:Vpt
letter-perfect,letter-perfect:A
letter-quality,letter-quality:A
letter,letter:N
letter,letter:V
letterboxed,letterboxed:A
lettered,letter:Vpp
lettered,letter:Vpt
lettered,lettered:A
letterer,letterer:N
letterers,letterer:Npl
letterhead,letterhead:N
letterheads,letterhead:Npl
lettering,letter:Ving
lettering,lettering:N
letterings,lettering:Npl
letterman,letterman:N
lettermen,letterman:Npl
letterpress,letterpress:N
letterpresses,letterpress:Npl
letters,letter:Npl
letters,letter:V3sg
letting,let:Ving
lettuce,lettuce:N
lettuces,lettuce:Npl
letup,letup:N
letups,letup:Npl
leu,leu:N
leucine,leucine:N
leucines,leucine:Npl
leucite,leucite:N
leucites,leucite:Npl
leucoplast,leucoplast:N
leucoplasts,leucoplast:Npl
leukaemia,leukaemia:N
leukaemias,leukaemia:Npl
leukapheresis,leukapheresis:N
leukapheresises,leukapheresis:Npl
leukemia,leukemia:N
leukemias,leukemia:Npl
leukemic,leukemic:A
leukemoid,leukemoid:A
leukocyte,leukocyte:N
leukocytes,leukocyte:Npl
leukocytic,leukocytic:A
leukocytoblast,leukocytoblast:N
leukocytoblastic,leukocytoblastic:A
leukocytoblasts,leukocytoblast:Npl
leukocytoid,leukocytoid:A
leukocytosis,leukocytosis:N
leukocytosises,leukocytosis:Npl
leukocytotic,leukocytotic:A
leukoderma,leukoderma:N
leukodermas,leukoderma:Npl
leukoma,leukoma:N
leukomas,leukoma:Npl
leukopenia,leukopenia:N
leukopenias,leukopenia:Npl
leukopenic,leukopenic:A
leukoplakia,leukoplakia:N
leukoplakias,leukoplakia:Npl
leukopoiesis,leukopoiesis:N
leukopoiesises,leukopoiesis:Npl
leukopoietic,leukopoietic:A
leukorrhea,leukorrhea:N
leukorrheal,leukorrheal:A
leukorrheas,leukorrhea:Npl
leukotomies,leukotomy:Npl
leukotomy,leukotomy:N
leukotriene,leukotriene:N
leukotrienes,leukotriene:Npl
lev,lev:N
leva,lev:Npl
levant,levant:N
levant,levant:V
levanted,levant:Vpp
levanted,levant:Vpt
levanter,levanter:N
levanters,levanter:Npl
levantine,levantine:N
levantines,levantine:Npl
levanting,levant:Ving
levants,levant:Npl
levants,levant:V3sg
levator,levator:N
levatores,levator:Npl
levators,levator:Npl
levee,levee:N
levee,levee:V
leveed,levee:Vpp
leveed,levee:Vpt
leveeing,levee:Ving
levees,levee:Npl
levees,levee:V3sg
level,level:A
level,level:Adv
level,level:N
level,level:V
leveled,level:Vpp
leveled,level:Vpt
leveler,level:Acomp
leveler,leveler:N
levelers,leveler:Npl
levelheaded,levelheaded:A
levelheadedly,levelheadedly:Adv
levelheadedness,levelheadedness:N
levelheadednesses,levelheadedness:Npl
leveling,level:Ving
levelled,level:Vpp
levelled,level:Vpt
leveller,leveller:N
levellers,leveller:Npl
levelling,level:Ving
levelly,levelly:Adv
levelness,levelness:N
levelnesses,levelness:Npl
levels,level:Npl
levels,level:V3sg
lever,lever:N
lever,lever:V
leverage,leverage:N
leverage,leverage:V
leveraged,leverage:Vpp
leveraged,leverage:Vpt
leverages,leverage:Npl
leverages,leverage:V3sg
leveraging,leverage:Ving
levered,lever:Vpp
levered,lever:Vpt
leveret,leveret:N
leverets,leveret:Npl
levering,lever:Ving
levers,lever:Npl
levers,lever:V3sg
leviable,leviable:A
leviathan,leviathan:N
leviathans,leviathan:Npl
levied,levy:Vpp
levied,levy:Vpt
levier,levier:N
leviers,levier:Npl
levies,levy:Npl
levies,levy:V3sg
levigate,levigate:V
levigated,levigate:Vpp
levigated,levigate:Vpt
levigates,levigate:V3sg
levigating,levigate:Ving
levin,levin:N
levins,levin:Npl
levirate,levirate:N
levirates,levirate:Npl
leviratic,leviratic:A
leviratical,leviratical:A
levitate,levitate:V
levitated,levitate:Vpp
levitated,levitate:Vpt
levitates,levitate:V3sg
levitating,levitate:Ving
levitation,levitation:N
levitations,levitation:Npl
levitator,levitator:N
levitators,levitator:Npl
levities,levity:Npl
levity,levity:N
levogyrate,levogyrate:A
levogyrous,levogyrous:A
levorotation,levorotation:N
levorotations,levorotation:Npl
levorotatory,levorotatory:A
levulin,levulin:N
levulins,levulin:Npl
levulose,levulose:N
levuloses,levulose:Npl
levy,levy:N
levy,levy:V
levying,levy:Ving
lewd,lewd:A
lewder,lewd:Acomp
lewdest,lewd:Asup
lewdly,lewdly:Adv
lewdness,lewdness:N
lewdnesses,lewdness:Npl
lewis,lewis:N
lewises,lewis:Npl
lewisite,lewisite:N
lewisites,lewisite:Npl
lex,lex:N
lexeme,lexeme:N
lexemes,lexeme:Npl
lexemic,lexemic:A
lexical,lexical:A
lexicographer,lexicographer:N
lexicographers,lexicographer:Npl
lexicographic,lexicographic:A
lexicographical,lexicographical:A
lexicographically,lexicographically:Adv
lexicographies,lexicography:Npl
lexicography,lexicography:N
lexicological,lexicological:A
lexicologies,lexicology:Npl
lexicologist,lexicologist:N
lexicologists,lexicologist:Npl
lexicology,lexicology:N
lexicon,lexicon:N
lexicons,lexicon:Npl
lexicostatistics,lexicostatistics:Npl
lexis,lexis:N
lexises,lexis:Npl
ley,ley:N
leys,ley:Npl
lez,lez:N
lezs,lez:Npl
lezzie,lezzie:N
lezzies,lezzie:Npl
lezzies,lezzy:Npl
lezzy,lezzy:N
li,li:N
li,li:Npl
liabilities,liability:Npl
liability,liability:N
liable,liable:A
liaise,liaise:V
liaised,liaise:Vpp
liaised,liaise:Vpt
liaises,liaise:V3sg
liaising,liaise:Ving
liaison,liaison:N
liaisons,liaison:Npl
liana,liana:N
lianas,liana:Npl
liane,liane:N
lianes,liane:Npl
liang,liang:N
liangs,liang:Npl
liar,liar:N
liars,liar:Npl
lib-lab,lib-lab:A
lib-lab,lib-lab:N
lib-labs,lib-lab:Npl
lib,lib:N
libation,libation:N
libational,libational:A
libations,libation:Npl
libber,libber:N
libbers,libber:Npl
libel,libel:N
libel,libel:V
libelant,libelant:N
libelants,libelant:Npl
libeled,libel:Vpp
libeled,libel:Vpt
libelee,libelee:N
libelees,libelee:Npl
libeler,libeler:N
libelers,libeler:Npl
libeling,libel:Ving
libellant,libellant:N
libellants,libellant:Npl
libelled,libel:Vpp
libelled,libel:Vpt
libellee,libellee:N
libellees,libellee:Npl
libeller,libeller:N
libellers,libeller:Npl
libelling,libel:Ving
libellous,libellous:A
libellously,libellously:Adv
libelous,libelous:A
libelously,libelously:Adv
libels,libel:Npl
libels,libel:V3sg
liber,liber:N
liberal,liberal:A
liberal,liberal:N
liberalism,liberalism:N
liberalisms,liberalism:Npl
liberalities,liberality:Npl
liberality,liberality:N
liberalization,liberalization:N
liberalizations,liberalization:Npl
liberalize,liberalize:V
liberalized,liberalize:Vpp
liberalized,liberalize:Vpt
liberalizer,liberalizer:N
liberalizers,liberalizer:Npl
liberalizes,liberalize:V3sg
liberalizing,liberalize:Ving
liberally,liberally:Adv
liberalness,liberalness:N
liberalnesses,liberalness:Npl
liberals,liberal:Npl
liberate,liberate:V
liberated,liberate:Vpp
liberated,liberate:Vpt
liberates,liberate:V3sg
liberating,liberate:Ving
liberation,liberation:N
liberationist,liberationist:N
liberationists,liberationist:Npl
liberations,liberation:Npl
liberator,liberator:N
liberators,liberator:Npl
libertarian,libertarian:A
libertarian,libertarian:N
libertarianism,libertarianism:N
libertarianisms,libertarianism:Npl
libertarians,libertarian:Npl
liberticide,liberticide:A
liberticide,liberticide:N
liberticides,liberticide:Npl
liberties,liberty:Npl
libertinage,libertinage:N
libertinages,libertinage:Npl
libertine,libertine:A
libertine,libertine:N
libertines,libertine:Npl
libertinism,libertinism:N
libertinisms,libertinism:Npl
liberty,liberty:N
libidinal,libidinal:A
libidinize,libidinize:V
libidinized,libidinize:Vpp
libidinized,libidinize:Vpt
libidinizes,libidinize:V3sg
libidinizing,libidinize:Ving
libidinous,libidinous:A
libidinously,libidinously:Adv
libidinousness,libidinousness:N
libidinousnesses,libidinousness:Npl
libido,libido:N
libidos,libido:Npl
liblab,liblab:A
liblab,liblab:N
liblabs,liblab:Npl
libra,libra:N
librae,libra:Npl
librarian,librarian:N
librarians,librarian:Npl
librarianship,librarianship:N
librarianships,librarianship:Npl
libraries,library:Npl
library,library:N
librate,librate:V
librated,librate:Vpp
librated,librate:Vpt
librates,librate:V3sg
librating,librate:Ving
libration,libration:N
librations,libration:Npl
libratory,libratory:A
libretti,libretto:Npl
librettist,librettist:N
librettists,librettist:Npl
libretto,libretto:N
librettos,libretto:Npl
libri,liber:Npl
libriform,libriform:A
libs,lib:Npl
lice,louse:Npl
licence,licence:N
licences,licence:Npl
licensable,licensable:A
license,license:N
license,license:V
licensed,license:Vpp
licensed,license:Vpt
licensee,licensee:N
licensees,licensee:Npl
licenser,licenser:N
licensers,licenser:Npl
licenses,license:Npl
licenses,license:V3sg
licensing,license:Ving
licensure,licensure:N
licensures,licensure:Npl
licentiate,licentiate:N
licentiates,licentiate:Npl
licentiateship,licentiateship:N
licentiateships,licentiateship:Npl
licentious,licentious:A
licentiously,licentiously:Adv
licentiousness,licentiousness:N
licentiousnesses,licentiousness:Npl
lich,lich:N
lichee,lichee:N
lichees,lichee:Npl
lichen,lichen:N
lichen,lichen:V
lichened,lichen:Vpp
lichened,lichen:Vpt
lichening,lichen:Ving
lichenologies,lichenology:Npl
lichenology,lichenology:N
lichenose,lichenose:A
lichenous,lichenous:A
lichens,lichen:Npl
lichens,lichen:V3sg
lichs,lich:Npl
licht,licht:A
licht,licht:Adv
licht,licht:N
licht,licht:V
lichted,licht:Vpp
lichted,licht:Vpt
lichting,licht:Ving
lichts,licht:Npl
lichts,licht:V3sg
licit,licit:A
licitly,licitly:Adv
licitness,licitness:N
licitnesses,licitness:Npl
lick,lick:N
lick,lick:V
licked,lick:Vpp
licked,lick:Vpt
lickerish,lickerish:A
lickety-split,lickety-split:Adv
licking,lick:Ving
licking,licking:N
lickings,licking:Npl
licks,lick:Npl
licks,lick:V3sg
lickspittle,lickspittle:N
lickspittles,lickspittle:Npl
licorice,licorice:N
licorices,licorice:Npl
lictor,lictor:N
lictors,lictor:Npl
lid,lid:N
lidar,lidar:N
lidars,lidar:Npl
lidded,lidded:A
lidless,lidless:A
lido,lido:N
lidocaine,lidocaine:N
lidocaines,lidocaine:Npl
lidos,lido:Npl
lids,lid:Npl
lie,lie:N
lie,lie:V
lied,lie:Vpp
lied,lie:Vpt
lied,lied:N
lieder,lied:Npl
lief,lief:A
lief,lief:Adv
liege,liege:A
liege,liege:N
liegeman,liegeman:N
liegemen,liegeman:Npl
lieges,liege:Npl
lien,lien:N
liens,lien:Npl
lier,lier:N
lierne,lierne:N
liernes,lierne:Npl
liers,lier:Npl
lies,lie:Npl
lies,lie:V3sg
lieu,lieu:N
lieus,lieu:Npl
lieutenancies,lieutenancy:Npl
lieutenancy,lieutenancy:N
lieutenant-governor,lieutenant-governor:N
lieutenant-governors,lieutenant-governor:Npl
lieutenant,lieutenant:N
lieutenants,lieutenant:Npl
lieux,lieu:Npl
life-giving,life-giving:A
life-size,life-size:A
life-sized,life-sized:A
life,life:A
life,life:N
lifeblood,lifeblood:N
lifebloods,lifeblood:Npl
lifeboat,lifeboat:N
lifeboats,lifeboat:Npl
lifeguard,lifeguard:N
lifeguards,lifeguard:Npl
lifeless,lifeless:A
lifelessly,lifelessly:Adv
lifelessness,lifelessness:N
lifelessnesses,lifelessness:Npl
lifelike,lifelike:A
lifeline,lifeline:N
lifelines,lifeline:Npl
lifelong,lifelong:A
lifer,life:Acomp
lifer,lifer:N
lifers,lifer:Npl
lifesaver,lifesaver:N
lifesavers,lifesaver:Npl
lifesaving,lifesaving:A
lifesaving,lifesaving:N
lifesavings,lifesaving:Npl
lifestyle,lifestyle:N
lifestyles,lifestyle:Npl
lifetime,lifetime:A
lifetime,lifetime:N
lifetimes,lifetime:Npl
lifework,lifework:N
lifeworks,lifework:Npl
lift-off,lift-off:N
lift-offs,lift-off:Npl
lift,lift:N
lift,lift:V
lifted,lift:Vpp
lifted,lift:Vpt
lifter,lifter:N
lifters,lifter:Npl
lifting,lift:Ving
liftoff,liftoff:N
liftoffs,liftoff:Npl
lifts,lift:Npl
lifts,lift:V3sg
ligament,ligament:N
ligaments,ligament:Npl
ligan,ligan:N
ligand,ligand:N
ligands,ligand:Npl
ligans,ligan:Npl
ligate,ligate:V
ligated,ligate:Vpp
ligated,ligate:Vpt
ligates,ligate:V3sg
ligating,ligate:Ving
ligation,ligation:N
ligations,ligation:Npl
ligature,ligature:N
ligature,ligature:V
ligatured,ligature:Vpp
ligatured,ligature:Vpt
ligatures,ligature:Npl
ligatures,ligature:V3sg
ligaturing,ligature:Ving
liger,liger:N
ligers,liger:Npl
light-armed,light-armed:A
light-fingered,light-fingered:A
light-fingeredness,light-fingeredness:N
light-fingerednesses,light-fingeredness:Npl
light-foot,light-foot:A
light-footed,light-footed:A
light-footedly,light-footedly:Adv
